,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
734,734,Kosovo,2014,5.000375271,9.076169968,0.7056323290000001,61.74432373,0.44139123,0.0,0.775200605,0.636128306,0.205950245,0.34445005700000003,,,1.771519899,0.354277402,,,0.359232217,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
744,744,Kuwait,2014,6.180138587999999,11.16806412,,65.0563736,,0.0,,,,,-0.254226625,-0.127895653,2.290534496,0.370628327,,,0.523020625,44.0,36.44,63.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1 [8.7-9.6],74.6,17.8
756,756,Kyrgyzstan,2014,5.252192974,8.065153122,0.898024797,62.23983765,0.736290097,0.0,0.896767378,0.7254606490000001,0.185025334,0.36819616,-0.633556545,-0.838734567,1.973312378,0.375712097,0.268,0.306375,0.406125724,27.0,57.94,42.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5 [22.8-24.2],70.8,17.8
773,773,Latvia,2014,5.729115486,10.00858498,0.881255507,65.10926056,0.670653164,0.0,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,1.962899804,0.342618287,0.35100000000000003,0.362,0.406467557,55.0,43.74,56.26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5 [5.1-6.0],74.4,20.0
785,785,Lebanon,2014,5.233025551,9.534694672,0.758719444,68.41890717,0.657207966,0.0,0.939358175,0.558848083,0.267213225,0.243386969,-1.059124351,-0.6073338389999999,2.283015251,0.436270624,,0.318,0.338641614,27.0,50.1,49.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7 [4.9-14.5],74.8,18.9
794,794,Liberia,2014,4.571419239,6.690494061,0.708301783,51.58168793,0.5904508829999999,0.0,0.868966281,0.5428492429999999,0.44285962,0.34881407,-0.445641518,-0.945885003,2.945780754,0.644390881,0.332,0.3485,,37.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0 [58.6-93.1],58.1,15.3
810,810,Lithuania,2014,6.125723839,10.17547321,0.908239841,65.45418549,0.507947206,0.0,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.305222064,0.377,0.353090909,0.340137184,58.0,34.71,65.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9 [4.6-5.3],73.4,19.3
819,819,Luxembourg,2014,6.89112711,11.44737625,0.875469446,72.20130920000003,0.937987685,0.0,0.366286784,0.803083718,0.17040939600000002,0.662738323,1.466502905,1.816249967,1.539557576,0.223411575,0.312,0.315363636,0.345527112,82.0,31.88,68.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5 [2.1-3.0],81.7,24.1
829,829,Macedonia,2014,5.203825951000001,9.417222977,0.792998135,65.44247437,0.64474082,0.0,0.860599697,0.637328207,0.306998342,0.440928251,0.057450451,0.134971291,2.37170577,0.455761939,0.369,0.390166667,0.406790286,45.0,41.67,58.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
838,838,Madagascar,2014,3.675626993,7.224040031,0.655214131,55.94644547,0.528805017,0.0,0.79105562,0.7476161720000001,0.192181751,0.509788871,-0.528770864,-0.8930079340000001,1.723502636,0.468900323,,0.431,0.450603485,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5 [37.2-67.0],65.1,16.9
848,848,Malawi,2014,4.563080311,6.994269847999999,0.511616111,52.38695908,0.7857667209999999,0.0,0.824017882,0.7037450670000001,0.262713403,0.61981827,0.008397531,-0.616410136,2.8609104160000003,0.626969099,,0.43,0.664120555,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3 [54.0-74.4],57.6,15.4
860,860,Malaysia,2014,5.9629216189999985,10.09388638,0.8630670309999999,64.91131592,0.808384359,0.0,0.844815433,0.7695343490000001,0.260893494,0.631384254,-0.046841979000000006,0.7380756140000001,2.210197926,0.370656878,,0.461,0.499112427,52.0,66.41,33.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1 [7.9-8.3],74.8,19.4
869,869,Mali,2014,3.974714279,7.531102657000001,0.843123436,47.98880768,0.651513875,0.0,0.6579305529999999,0.740901411,0.185634121,0.6232779620000001,-0.937695801,-0.7727831009999999,1.853508472,0.466324955,,0.372666667,0.531705558,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3 [78.7-175.0],57.8,15.9
878,878,Malta,2014,6.45211792,10.38436317,0.941215873,71.82951355,0.903936625,0.0,0.669645309,0.6523042920000001,0.35206559299999995,0.721220315,1.154881597,1.039208651,1.917212605,0.297144681,,,0.42092672,55.0,14.17,85.83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9 [6.0-7.8],81.4,23.9
889,889,Mauritania,2014,4.482805252,8.203957557999999,0.852777958,52.89084244,0.468318135,0.0,0.589483082,0.7549684640000001,0.16345243199999998,0.349493027,-0.742465556,-0.896523118,1.77302587,0.395517051,0.324,0.36825,0.386848181,30.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7 [51.4-146.0],63.0,16.5
894,894,Mauritius,2014,5.6477799420000006,9.812241554,0.784822047,65.17074585,0.8242303129999999,0.0,0.879405558,0.808024526,0.222399607,0.56246227,0.8044310809999999,0.858779669,1.964156508,0.347774982,,0.3575,0.388571531,54.0,55.72,44.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7 [13.8-15.7],74.2,20.2
905,905,Mexico,2014,6.679831028,9.708677292,0.781964958,67.61637115,0.7791329029999999,0.0,0.629851162,0.80164963,0.22873041,0.327582031,-0.426801324,-0.14058508,2.15046978,0.32193476,0.482,0.48475,0.443645418,35.0,52.46,47.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4 [15.1-15.8],76.6,22.3
917,917,Moldova,2014,5.917058468,8.468586922,0.8049688340000001,63.14346313,0.623186231,0.0,0.924806714,0.582632899,0.259689748,0.177369043,-0.073721208,-0.374347419,1.821484447,0.307836145,0.268,0.3299375,0.361332595,35.0,46.32,53.68,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
927,927,Mongolia,2014,4.824834824,9.336853981,0.943436682,61.68592072,0.752354145,0.0,0.908596814,0.627491593,0.170421317,0.337257385,0.516672909,-0.38137418,1.6562737230000002,0.343280911,0.32,0.335833333,0.4120427370000001,39.0,66.23,33.77,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8 [14.3-26.9],68.4,16.8
937,937,Montenegro,2014,5.282720566,9.602149962999999,0.862930357,66.55479431,0.50266552,0.0,0.768465519,0.58744204,0.367646754,0.402112842,0.189877763,0.103568323,2.437800884,0.461466938,0.319,0.3093,0.364288688,42.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6 [4.1-5.1],75.9,19.7
956,956,Myanmar,2014,4.786247253,8.470104218,0.774267435,57.17896271,,0.0,0.591632962,0.85796541,0.111978769,0.88881582,-1.215786576,-1.181872606,1.471635699,0.307471722,,0.381,0.427850604,21.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8 [44.5-66.1],66.4,16.7
961,961,Namibia,2014,4.573991298999999,9.171328545,0.762783587,53.45998383,0.849354982,0.0,0.790228367,0.7486367820000001,0.238961443,0.779543757,0.581020594,0.132853985,2.724567652,0.595665216,,0.6215,0.780119777,49.0,45.53,54.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4 [35.7-65.8],65.9,17.4
971,971,Nepal,2014,4.975014687,7.7258529660000015,0.785883367,60.30058289,0.7118776440000001,0.0,0.840685844,0.61392045,0.287447155,0.5881956220000001,-0.5775282979999999,-0.730323255,2.029189825,0.407876134,,0.383,0.497268409,29.0,51.82,48.18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0 [32.7-44.3],69.6,17.4
982,982,Netherlands,2014,7.32118845,10.72916317,0.908995748,71.61999512,0.910179615,0.0,0.45694837,0.867766142,0.220656529,0.525242269,1.296198368,1.889317155,1.410852313,0.192708105,0.28600000000000003,0.286909091,0.455574274,83.0,37.07,62.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0 [3.9-4.1],81.7,24.1
993,993,New Zealand,2014,7.305892467,10.44780922,0.942380846,71.47745514,0.931882441,0.0,0.27260860800000003,0.847514093,0.199018866,0.629681349,1.49615562,2.036119938,1.675197124,0.229293972,,,0.394328237,91.0,42.85,57.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7 [5.3-6.2],81.5,24.6
1005,1005,Nicaragua,2014,6.2752666470000005,8.473205566,0.8385674359999999,65.55421448,0.817320645,0.0,0.698808014,0.81328392,0.333935738,0.584542394,-0.218253791,-0.7072082759999999,2.720547438,0.43353495,0.466,0.48275,0.437158763,28.0,47.05,52.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0 [14.4-31.6],74.5,21.7
1017,1017,Niger,2014,4.180943489,6.8070106510000015,0.752533853,50.2038269,0.687634289,0.0,0.60472846,0.6776120659999999,0.20466128,0.579107881,-0.68548876,-0.6866744159999999,1.743516564,0.417015105,0.34,0.368,0.519941509,35.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2 [76.3-130.1],61.4,16.1
1033,1033,North Cyprus,2014,5.785978794,,0.801801682,,0.8296772840000001,0.0,0.692221284,0.7238417859999999,0.311335862,0.412389994,,,2.341181278,0.404630125,,,0.354395449,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1039,1039,Norway,2014,7.444470882,11.05752373,0.941161931,71.086586,0.956316173,0.0,0.404825836,0.833696604,0.194354936,0.699690521,1.402022839,1.932635188,1.637590885,0.219974115,0.268,0.271727273,0.413273871,86.0,33.73,66.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8 [2.6-3.0],81.6,24.1
1052,1052,Pakistan,2014,5.435657977999999,8.428629875,0.551683307,56.99007797,0.543138504,0.0,0.676927507,0.584937394,0.295479774,0.425877184,-1.5586515669999998,-0.758009017,2.169975519,0.399211198,,0.312571429,0.434137315,29.0,63.75,36.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3 [69.1-101.2],66.2,17.8
1064,1064,Palestinian Territories,2014,4.721938133,8.370901108,0.775086701,62.72000122,0.657049835,0.0,0.8041654229999999,0.56505692,0.380452424,0.474314302,,,2.402968645,0.508894563,,,0.4289334420000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1076,1076,Panama,2014,6.631171227,9.897058487,0.87347424,67.54421234,0.893915117,0.0,0.846593857,0.807689786,0.25381565100000003,0.4400675,0.357318044,0.05853897,2.539329767,0.382938355,0.507,0.53675,0.560310006,37.0,41.59,58.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4 [11.1-27.3],77.6,24.0
1088,1088,Paraguay,2014,5.118641853,9.048003197,0.959249556,63.20809174,0.759396434,0.0,0.7623757720000001,0.943620622,0.215778142,0.193541795,-0.095734917,-0.711251497,1.927593708,0.37658304,0.517,0.519066667,0.421719491,24.0,53.83,46.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2 [13.9-32.0],73.9,21.1
1099,1099,Peru,2014,5.865815639,9.3540411,0.818986952,64.81194305,0.722352386,0.0,0.877822161,0.758987725,0.319337994,0.240083769,-0.17906992100000002,-0.206812978,2.051748276,0.34978056,0.441,0.4891875,0.387330234,38.0,58.14,41.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6 [13.7-20.5],75.3,21.5
1111,1111,Philippines,2014,5.312550068,8.792685509,0.813300192,59.88710403,0.902185738,0.0,0.787219465,0.8133419159999999,0.334036529,0.6870834229999999,-0.27727744,-0.14954020099999998,2.692250013,0.506771684,,0.418833333,0.4797810320000001,38.0,41.9,58.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8 [22.7-36.6],68.4,17.2
1122,1122,Poland,2014,5.750282287999999,10.10016727,0.923642278,67.52420044,0.8753570909999999,0.0,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,2.052378654,0.356917888,0.321,0.334733333,0.378063649,61.0,37.53,62.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0 [4.9-5.1],77.3,21.7
1132,1132,Portugal,2014,5.12691164,10.16676331,0.86182946,71.10689545,0.8468101020000001,0.0,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,2.3644695280000003,0.461187869,0.35600000000000004,0.3670000000000001,0.44026351,63.0,35.06,64.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6 [3.3-4.0],80.9,24.0
1148,1148,Romania,2014,5.726893425,9.886694907999999,0.75294137,66.85708618,0.7542355059999999,0.0,0.95832473,0.654498339,0.330687732,0.243379444,0.238631472,0.152024388,2.362050772,0.412448883,,0.290928571,0.481471598,43.0,28.73,71.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5 [9.3-9.8],74.8,20.0
1160,1160,Russia,2014,6.036976814,10.12182331,0.931755424,62.54149628,0.744332075,0.0,0.869267285,0.687637925,0.151346922,0.640166044,-0.994013846,-0.53965503,2.033006191,0.336759001,0.399,0.39925,0.343749195,27.0,52.67,47.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1170,1170,Rwanda,2014,3.595678329,7.387414455,0.748304188,55.94205856,0.894025266,0.0,0.07800018,0.7628440259999999,0.133609742,,-0.7127159829999999,0.260128468,1.572011948,0.437194824,,0.5055,0.6193824410000001,49.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4 [30.8-60.9],65.7,18.0
1181,1181,Saudi Arabia,2014,6.27837801,10.81894684,0.8184198140000001,63.62934875,0.762251675,0.0,,0.7050400379999999,0.312949479,,-1.083929062,0.105905496,2.549712896,0.406110138,,,0.69700861,49.0,29.38,70.62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8 [8.3-25.2],74.4,18.6
1193,1193,Senegal,2014,4.394777298,7.7046098710000015,0.855522096,56.94032288,0.6923531890000001,0.0,0.699660003,0.724697053,0.157226577,0.6649959089999999,0.047028355,-0.162449926,1.37446034,0.312748581,,0.402333333,0.391568363,43.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3 [44.2-62.2],66.4,16.7
1203,1203,Serbia,2014,5.112728596,9.481345177,0.782708704,65.29170989999999,0.531597257,0.0,0.911732435,0.497755259,0.326117814,0.447972029,0.198361039,-0.036461093,2.200608015,0.430417538,,0.3059,0.373830408,41.0,39.28,60.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6 [6.3-6.9],75.4,19.6
1213,1213,Sierra Leone,2014,4.499970436,7.433709621,0.8685564990000001,43.19047165,0.681497633,0.0,0.7861320970000001,0.570266843,0.334213495,0.587644756,-0.195366412,-0.977949619,2.774423599,0.616542637,,0.371,,31.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.9 [103.7-147.5],48.1,12.6
1224,1224,Singapore,2014,7.062364578,11.29359245,0.822033048,75.53770447,0.834887624,0.0,0.132603154,0.841017604,0.180232763,0.843872547,0.543806016,2.078053713,1.4287028309999998,0.20229809,,,0.509949625,84.0,21.35,78.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7 [2.5-2.9],82.9,25.3
1233,1233,Slovakia,2014,6.1388731,10.21410275,0.924242675,67.71601105,0.634791732,0.0,0.913870215,0.703484714,0.26678460800000003,0.310181499,0.999353647,0.606194675,1.883698821,0.306847662,0.261,0.267454545,0.287741184,50.0,32.72,67.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2 [6.0-6.5],76.4,20.6
1243,1243,Slovenia,2014,5.678395271,10.25476551,0.908347547,70.94329071,0.887747705,0.0,0.909118295,0.619817793,0.290812403,0.17685100399999998,0.960940123,0.848769665,2.046137094,0.360337198,0.257,0.249090909,0.378871739,58.0,33.21,66.79,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5 [2.3-2.8],80.7,23.5
1247,1247,Somalia,2014,5.528272629,,0.6108355520000001,47.09350586,0.873878837,0.0,0.456470013,0.834453702,0.207215205,0.625451207,-2.31531024,-2.144973993,2.604817629,0.471181095,,,0.619422734,8.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.7 [84.9-241.5],54.3,16.3
1262,1262,South Africa,2014,4.828456402,9.430441856,0.881152213,52.68972397,0.7940309640000001,0.0,0.8202580209999999,0.797623813,0.24335815,0.487997681,0.247864589,0.187507555,2.047690868,0.424088091,,0.6225,0.633955836,44.0,78.53,21.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5 [39.7-49.7],62.0,16.4
1274,1274,South Korea,2014,5.801325321,10.41707993,0.737754107,74.04169464,0.6231936220000001,0.0,0.834068358,0.652948856,0.282807708,0.28410351300000003,0.394397378,0.954131842,2.224407673,0.383430958,,0.319,0.434228957,0.0,16.35,83.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1278,1278,South Sudan,2014,3.831992388,7.595668793,0.545118451,48.69511795,0.567259312,0.0,0.7415405509999999,0.6140239829999999,0.428319663,0.446467072,-2.132232904,-1.7871206999999998,3.043642998,0.7942716479999999,,0.463,0.940946221,15.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9 [64.4-142.7],56.6,16.5
1290,1290,Spain,2014,6.456477642,10.34802628,0.947864413,74.09434509,0.738472342,0.0,0.8538879159999999,0.7162659170000001,0.335460007,0.210619807,0.618423641,0.873171568,1.761917591,0.272891462,0.36,0.344545455,0.423291177,60.0,32.42,67.58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4 [3.3-3.5],82.6,25.1
1302,1302,Sri Lanka,2014,4.267932892,9.273351669,0.804798007,64.83937073,0.867936432,0.0,0.7906268240000001,0.842814744,0.186895683,0.772360444,-0.498832494,-0.140314847,1.978820205,0.463648379,,0.39225,0.353270084,38.0,42.43,57.57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9 [9.4-10.5],74.7,20.5
1309,1309,Sudan,2014,4.138672829,8.340058327000001,0.81061554,53.82001114,0.3900958,0.0,0.7937850359999999,0.5408450370000001,0.302724987,,-2.049856186,-1.397204399,2.62220645,0.6335862870000001,,0.354,0.455438644,11.0,34.84,65.16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0 [57.8-81.8],63.8,17.8
1320,1320,Sweden,2014,7.239147663,10.69574738,0.932719827,72.22272491,0.945273399,0.0,0.25038999300000003,0.8356722590000001,0.207688317,0.563272059,1.338251948,1.940165281,1.5666487219999998,0.216413423,0.272,0.267454545,0.382445574,87.0,38.28,61.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9 [2.8-3.0],82.3,24.6
1327,1327,Switzerland,2014,7.492803574,10.95462418,0.958796322,73.17375946,0.949401438,0.0,0.283089578,0.8229132290000001,0.188794166,0.75163132,1.481070995,2.016315699,1.524784923,0.203499913,,0.327571429,0.328428507,86.0,31.79,68.21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2 [4.0-4.4],83.2,25.4
1344,1344,Taiwan Province of China,2014,6.36349678,,0.8700118659999999,70.51999664,0.6928997640000001,0.0,0.8657405970000001,0.8488406540000001,0.108366139,0.270723104,0.824068308,1.166718841,1.806699514,0.28391614600000004,,,0.372486085,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356,1356,Tajikistan,2014,4.896157742,7.842475414,0.809826255,62.4943924,0.8527322409999999,0.0,0.698430777,0.6560468079999999,0.196153805,0.830833197,-1.094413161,-0.984253764,1.6270567180000002,0.332312971,0.308,0.31875,0.367333591,23.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0 [30.6-72.1],69.6,18.3
1368,1368,Tanzania,2014,3.483278513,7.784098147999999,0.789081037,54.65838242,0.654125094,0.0,0.877885878,0.7308929559999999,0.241430685,0.645994246,-0.394690096,-0.53406018,2.82785058,0.811835885,,0.384666667,0.592679143,31.0,57.11,42.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380,1380,Thailand,2014,6.985463619,9.605988502999999,0.933167398,65.88036346,0.899846315,0.0,0.919834435,0.811369598,0.16873844,0.7203049659999999,-0.8905844690000001,-0.007606621999999999,2.000872374,0.286433727,,0.402636364,0.4566622970000001,38.0,37.56,62.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0 [8.5-20.1],74.6,21.0
1387,1387,Togo,2014,2.83895874,7.181850432999999,0.444339007,51.35891342,0.663193226,0.0,0.79534179,0.582749844,0.442813188,0.47710976,-0.466807753,-0.955069423,1.822799802,0.6420663000000001,,0.437333333,0.6253569720000001,29.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4 [68.0-94.7],59.7,15.5
1401,1401,Tunisia,2014,4.763594627,9.282795906,0.680260599,65.4045639,0.588934243,0.0,0.7831341620000001,0.502727926,0.320770472,0.391600043,-0.329438746,-0.162200704,2.1039505000000003,0.4416728620000001,,0.381,0.39487353,40.0,47.03,52.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6 [11.4-18.7],75.1,19.5
1413,1413,Turkey,2014,5.5797944070000005,10.01690006,0.8632882829999999,65.13185883,0.649196088,0.0,0.7640135290000001,0.483358771,0.377324939,0.556478322,-0.7122278209999999,0.155479848,2.391303301,0.428564757,0.412,0.403076923,0.363414019,45.0,39.95,60.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5 [14.3-14.8],75.5,21.0
1421,1421,Turkmenistan,2014,5.787379265,9.570275307000001,0.908927441,59.99171829,0.804678082,0.0,,0.695216238,0.153949738,,-1.092476249,-1.3949157,1.976514339,0.34152147200000005,,,0.2731601,17.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5 [24.6-109.4],66.0,16.6
1433,1433,Uganda,2014,3.769919157,7.400788783999999,0.821205795,50.85323715,0.834174395,0.0,0.897995412,0.680730462,0.396719784,0.57691586,-0.7630614640000001,-0.547478855,2.254937887,0.598139584,,0.43325,0.692854524,26.0,62.24,37.76,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1 [54.4-66.4],61.5,17.2
1445,1445,Ukraine,2014,4.2973299030000005,9.017176628,0.876760185,63.16555786,0.533267498,0.0,0.926788926,0.594336987,0.248560056,0.242528632,-1.081532598,-0.7068514229999999,1.954745054,0.454874337,0.241,0.266,0.412379056,26.0,49.37,50.63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8 [9.5-10.1],70.8,18.2
1455,1455,United Arab Emirates,2014,6.539854527,11.06861877,,68.17193604,,0.0,,,,,-0.146229833,1.070845127,2.150110722,0.328770429,,,0.52322191,70.0,20.79,79.21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9 [7.6-8.3],76.9,20.0
1467,1467,United Kingdom,2014,6.758147717000001,10.55194569,0.910247326,71.26724243,0.85703969,0.0,0.484118432,0.7939926979999999,0.251140326,0.422672093,0.8455686570000001,1.770141125,1.87745738,0.277806491,0.341,0.342,0.48483628,78.0,42.62,57.38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1479,1479,United States,2014,7.151114464,10.85574341,0.902097046,69.7709198,0.8660768870000001,0.0,0.702267468,0.8342944379999999,0.281265348,0.348671198,0.8268213870000001,1.433887959,2.070653915,0.28955680100000003,,0.4068,0.753396153,0.0,50.15,49.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1491,1491,Uruguay,2014,6.5614438060000015,9.894828796,0.901897848,67.98419189,0.904332876,0.0,0.53349489,0.869248688,0.251498908,0.595346212,1.049871445,0.7755823140000001,2.09660387,0.319533914,0.416,0.4426,0.43732059,73.0,46.64,53.36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5 [9.1-9.9],76.8,21.9
1502,1502,Uzbekistan,2014,6.049212456,8.588744164,0.952406049,62.7622757,0.954481184,0.0,0.536461055,0.804544687,0.106158175,,-1.093180299,-1.16349411,2.071448565,0.342432767,,0.348,0.367700785,18.0,64.3,35.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6 [22.9-32.9],69.2,18.3
1514,1514,Venezuela,2014,6.136096478,9.725855827,0.903955817,64.45954895,0.569961905,0.0,0.826534986,0.8105783459999999,0.243603572,0.202779502,-0.967883587,-1.589446783,2.258092165,0.368001401,,0.497166667,0.413278311,19.0,81.5,18.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
