,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
775,775,Latvia,2016,5.940446377000001,10.0739727,0.917073965,65.10926056,0.685299277,0.17445,0.8676396009999999,0.653751254,0.231383532,0.315261304,0.6312989,0.8798151609999999,1.705120325,0.287035733,,0.362,0.384025455,57.0,37.79,62.21,23853.963,68,5.56,,5.4860000000000015,5.634,1.21788,0.95025,0.63952,0.27996,0.0889,2.20859,4.6,0.0,0.0
787,787,Lebanon,2016,5.27072382,9.493102074,0.827885926,68.71556854,0.657357454,0.23693000000000006,0.853114486,0.552651107,0.263445616,0.137951434,-1.038987398,-0.674152195,2.212087393,0.419693291,,0.318,0.322835147,28.0,50.56,49.44,17664.553,93,5.129,,5.0310000000000015,5.227,1.12268,0.64184,0.76171,0.26228,0.03061,2.0733900000000003,8.1,0.0,0.0
790,790,Lesotho,2016,3.808204889,7.914381981,0.798059285,46.48040009,0.729489863,0.0,0.742873371,0.732465565,0.27028349,0.609269023,-0.109219924,-0.34722355,3.102682352,0.8147361870000001,,0.529,0.676437318,39.0,0.0,0.0,3175.776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,0.0
796,796,Liberia,2016,3.354676008,6.624804974,0.642614603,52.38512802,0.7634760140000001,0.24063,0.901267469,0.635527551,0.509046674,0.5442469120000001,-0.320883244,-0.987271547,2.625506639,0.782640874,,0.3485,0.558121264,37.0,0.0,0.0,1232.368,150,3.622,,3.463,3.781,0.10706,0.50353,0.23165,0.25748000000000004,0.04852,2.23284,67.4,0.0,0.0
800,800,Libya,2016,5.43358326,9.625382423,0.87606585,61.38998795,0.8223848340000001,0.17087,,0.71778506,0.383073747,,-1.790413499,-1.900852084,2.687953711,0.494692653,,,0.480711341,14.0,57.81,42.19,5378.693,67,5.615,,5.4060000000000015,5.824,1.0668799999999998,0.95076,0.52304,0.40672,0.10339,2.39374,12.9,0.0,0.0
812,812,Lithuania,2016,5.865552425,10.2365284,0.937873363,66.51252747,0.614239335,0.02025,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.8926374909999999,0.977511108,1.906200886,0.324982315,,0.353090909,0.355488271,59.0,43.15,56.85,27907.882,60,5.813,,5.734,5.892,1.2692,1.06411,0.64674,0.18929,0.0182,2.60525,5.3,0.0,0.0
821,821,Luxembourg,2016,6.967340946,11.45915508,0.941260576,72.20130920000003,0.8823653459999999,0.27571,0.356336325,0.7579497690000001,0.192300707,0.6789778470000001,1.421888709,1.801322937,1.389065146,0.199368045,,0.315363636,0.311804265,81.0,36.03,63.97,95772.977,20,6.871,,6.8039999999999985,6.938,1.69752,1.03999,0.8454200000000001,0.5487,0.35329,2.11055,2.4,0.0,0.0
831,831,Macedonia,2016,5.34574604,9.476909637,0.8712122440000001,65.7313385,0.7061793209999999,0.23507,0.869719028,0.6387372020000001,0.292294681,0.256954134,-0.308208942,-0.02103078,2.175041437,0.406873316,,0.390166667,0.524655521,37.0,38.02,61.98,0,95,5.121,,5.017,5.225,1.0193,0.78236,0.6473800000000001,0.27668000000000004,0.07047,2.08947,0.0,0.0,0.0
840,840,Madagascar,2016,3.663085938,7.241845607999999,0.746496975,56.64513779,0.569645405,0.2204,0.8641711470000001,0.8131913540000001,0.204255417,0.490199178,-0.333081782,-0.873781383,1.5325288769999998,0.4183709920000001,,0.431,0.4796761570000001,26.0,0.0,0.0,1395.466,148,3.695,,3.621,3.769,0.27954,0.46115,0.37109,0.13684000000000002,0.07506,2.15075,46.4,0.0,0.0
850,850,Malawi,2016,3.4764926430000003,6.9882297520000005,0.524299622,53.61874771,0.8098841309999999,0.30968,0.823615015,0.603104591,0.32473892,0.5525344010000001,-0.011598717,-0.6758259529999999,2.231857777,0.641985476,,0.43,0.525955856,31.0,0.0,0.0,1051.693,132,4.1560000000000015,,4.041,4.271,0.08709,0.147,0.29364,0.4143,0.07564,2.82859,55.1,0.0,0.0
871,871,Mali,2016,4.016027927,7.586338997,0.8362545370000001,48.78207016,0.696007371,0.21064,0.8623266820000001,0.8069013359999999,0.305299431,0.524199367,-0.864825547,-0.757015526,1.773323536,0.44156155,,0.372666667,0.438034266,32.0,0.0,0.0,1939.206,135,4.073,,3.988,4.158,0.31292,0.8633299999999999,0.16347,0.27544,0.13647,2.11087,110.6,0.0,0.0
880,880,Malta,2016,6.590842247,10.48412037,0.930369377,71.82951355,0.916023612,0.56237,0.6964946390000001,0.687271595,0.355443776,0.618818283,1.138802528,0.974427104,1.875335813,0.2845366,,,0.401275814,55.0,26.73,73.27,36636.118,30,6.488,,6.409,6.567,1.30782,1.09879,0.80315,0.54994,0.17554,1.99032,6.8,0.0,0.0
891,891,Mauritania,2016,4.472149372,8.180959702000001,0.784826875,53.18717194,0.466561466,0.22686,0.8418351409999999,0.7345560790000001,0.221666142,0.208929226,-0.783127666,-0.777293861,2.17881608,0.487196624,,0.36825,0.456840456,27.0,0.0,0.0,4013.225,130,4.2010000000000005,,4.127,4.275,0.6139100000000001,0.8414200000000001,0.28639000000000003,0.1268,0.17955,1.9263,81.4,0.0,0.0
895,895,Mauritius,2016,5.6100034710000015,9.881625175,0.836032152,65.44968414,0.8191756609999999,0.36951,0.8906613590000001,0.7848982809999999,0.245711893,0.565379262,0.955853879,0.777220905,2.085884809,0.371815234,,0.3575,0.386705786,54.0,53.69,46.31,19047.726,66,5.648,,5.5070000000000014,5.789,1.14372,0.75695,0.66189,0.46145,0.052029999999999986,2.20223,13.7,0.0,0.0
907,907,Mexico,2016,6.824172974,9.731064796,0.893492579,67.93761444,0.7516130809999999,0.11735,0.808579445,0.8591064209999999,0.219571486,0.277944058,-0.427138358,-0.209451661,1.959457278,0.287134767,,0.48475,0.432634264,30.0,50.8,49.2,17947.813,21,6.778,,6.68,6.876,1.1150799999999998,0.7146,0.71143,0.37709,0.18355,3.55906,14.6,0.0,0.0
919,919,Moldova,2016,5.577784061,8.505997658,0.83732146,63.51531601,0.557369471,0.19997,0.969482958,0.621101141,0.274551123,0.08406124300000001,-0.154610381,-0.556683362,1.853713512,0.332338691,,0.3299375,0.37286514,30.0,48.16,51.84,4951.895,55,5.897,,5.823,5.971,0.69177,0.8313200000000001,0.5230899999999999,0.25202,0.01903,3.38007,0.0,0.0,0.0
929,929,Mongolia,2016,5.056999683,9.337942123,0.947489381,62.10371399,0.7597409490000001,0.34539000000000003,0.900452137,0.694095433,0.171171755,0.34938287700000004,0.635155261,-0.227193967,1.692159295,0.334617257,,0.335833333,0.386413842,38.0,57.76,42.24,11411.663,101,4.907,,4.838,4.976,0.98853,1.08983,0.55469,0.35972,0.03285,1.53586,17.9,0.0,0.0
939,939,Montenegro,2016,5.3040661810000005,9.662998199,0.865743697,66.94638824,0.568633676,0.17190999999999998,0.848966599,0.59142518,0.336675465,0.325959235,0.120648876,0.046508446,2.228291512,0.420110047,,0.3093,0.356859386,45.0,47.8,52.2,15513.673,88,5.1610000000000005,,5.055,5.267,1.07838,0.74173,0.6353300000000001,0.15111,0.12721,2.25531,3.8,0.0,0.0
946,946,Morocco,2016,5.38630724,8.890939713,0.6554093360000001,65.11118317,0.8165560959999999,0.04053,0.717356145,0.7126593590000001,0.205413148,,-0.466077298,-0.15736308699999998,2.143992424,0.398044944,,0.4065,0.528209746,37.0,50.28,49.72,7566.583,90,5.151,,5.058,5.244,0.8405799999999999,0.38595,0.5947100000000001,0.25646,0.08404,2.94891,27.1,0.0,0.0
958,958,Myanmar,2016,4.623119831,8.576414108,0.793461978,57.48713303,0.8774911759999999,0.81971,0.607286572,0.8040099140000001,0.301501393,0.924319088,-0.744200706,-0.870932102,1.850762725,0.400327653,,0.381,0.426540643,28.0,0.0,0.0,5369.104,119,4.395,,4.327,4.463,0.34112,0.69981,0.3988,0.42692,0.20243,1.50655,50.8,0.0,0.0
973,973,Nepal,2016,5.099539757,7.739643097,0.837043643,60.94416428,0.839488447,0.3816,0.81711489,0.627351165,0.369661748,0.4900162220000001,-0.51362282,-0.793513,2.4420259,0.478871822,,0.383,0.483672142,29.0,42.15,57.85,2296.718,107,4.793,,4.698,4.888,0.4462600000000001,0.69699,0.50073,0.37012,0.07007999999999999,2.32694,34.5,0.0,0.0
984,984,Netherlands,2016,7.540877342000001,10.76432228,0.925944209,71.61999512,0.907310009,0.47416,0.43330425,0.838432372,0.214850739,0.572273314,1.184740663,1.915633917,1.28147161,0.16993667199999998,,0.286909091,0.417054057,83.0,31.47,68.53,47520.524,7,7.338999999999999,,7.284,7.394,1.46468,1.02912,0.8123100000000001,0.55211,0.29927,2.70749,3.8,0.0,0.0
995,995,New Zealand,2016,7.225687981,10.47082806,0.93660289,71.56868744,0.926576018,0.4940100000000001,0.278270781,0.8329446909999999,0.207413629,0.5696901679999999,1.467140079,2.029567957,1.7404985430000002,0.240876511,,,0.419764876,90.0,36.37,63.63,35122.027,8,7.334,,7.2639999999999985,7.404,1.36066,1.17278,0.83096,0.5814699999999999,0.41904,2.47553,5.4,0.0,0.0
1007,1007,Nicaragua,2016,6.012739657999999,8.544193267999999,0.8527024390000001,66.01926422,0.7165342570000001,0.29773,0.731464922,0.805123985,0.380347282,0.586549759,-0.400105834,-0.67397368,2.800153732,0.465703458,,0.48275,0.416087627,26.0,0.0,0.0,5136.842,48,5.992000000000001,,5.877000000000002,6.107,0.69384,0.8952100000000001,0.65213,0.46582,0.16292,2.82428,19.7,0.0,0.0
1019,1019,Niger,2016,4.234645844,6.818341255,0.682828248,50.9519043,0.701927304,0.2097,0.814493895,0.674858928,0.325441957,0.5724675060000001,-0.711487949,-0.637474775,2.279543877,0.538308024,,0.368,0.474756449,35.0,0.0,0.0,1039.419,142,3.856,,3.781,3.931,0.1327,0.6053,0.26162,0.38041,0.17176,2.09469,91.3,0.0,0.0
1029,1029,Nigeria,2016,5.219567776,8.60056591,0.804766953,45.50125122,0.797690511,0.23219,0.904706836,0.731986105,0.2518363,0.4143260720000001,-1.074466944,-1.025677562,2.519959211,0.482790768,,0.4155,0.5005320910000001,28.0,74.14,25.86,5504.397,103,4.875,,4.75,5.0,0.75216,0.64498,0.05108,0.27854,0.0305,2.88586,104.3,0.0,0.0
1035,1035,North Cyprus,2016,5.827127934,,0.807690263,,0.796233833,0.26322,0.670191407,0.64366436,0.346465379,0.440594882,,,1.857637882,0.31879133,,,0.293435723,0.0,0.0,0.0,0,62,5.771,,5.67,5.872000000000001,1.31141,0.81826,0.8414200000000001,0.43596,0.16577999999999998,1.93447,0.0,0.0,0.0
1041,1041,Norway,2016,7.5963315960000015,11.06943226,0.959742844,71.086586,0.954352319,0.37895,0.409666121,0.849625945,0.209262192,0.657646239,1.3740895990000002,1.950178385,1.579264879,0.207898363,,0.271727273,0.349659204,85.0,30.11,69.89,64729.326,4,7.497999999999998,,7.421,7.575,1.57744,1.1269,0.79579,0.59609,0.35776,2.66465,2.6,0.0,0.0
1054,1054,Pakistan,2016,5.5485081670000005,8.487689018,0.626921296,57.30535889,0.6341828110000001,0.31185,0.79253006,0.647639751,0.33161667,0.455683172,-1.57769084,-0.740906477,1.956958294,0.352699906,,0.312571429,0.323328614,32.0,56.63,43.37,4724.718,92,5.1320000000000014,,5.038,5.226,0.68816,0.26135,0.40306,0.14622000000000002,0.1388,3.18286,78.8,0.0,0.0
1066,1066,Palestinian Territories,2016,4.906618118,8.46180439,0.817770958,62.95499802,0.607669413,0.11154,0.812464654,0.592769146,0.3776417970000001,0.463771552,,,2.375508785,0.484143823,,,0.420557737,0.0,0.0,0.0,0,108,4.754,,4.649,4.859,0.67024,0.71629,0.56844,0.17744,0.10613,2.40364,0.0,0.0,0.0
1078,1078,Panama,2016,6.1176381110000015,9.968101501,0.882460237,67.87834167,0.8844797609999999,0.2418,0.836976767,0.857623577,0.244131789,0.329894483,0.481653512,0.021204807000000003,2.645735741,0.43247667,,0.53675,0.534175694,38.0,52.69,47.31,22249.307,25,6.7010000000000005,,6.601,6.801,1.18306,0.98912,0.70835,0.48927,0.08423,3.00559,16.4,0.0,0.0
1090,1090,Paraguay,2016,5.8013801570000005,9.090585708999999,0.93986696,63.39973068,0.853534281,0.25296,0.7561162709999999,0.924560964,0.197176188,0.284559757,0.08076953099999999,-0.6218267679999999,1.960702538,0.33797174700000004,,0.519066667,0.476457238,30.0,0.0,0.0,8704.128,70,5.5379999999999985,,5.4529999999999985,5.622999999999998,0.8937299999999999,1.11111,0.58295,0.46235,0.07396,2.16091,19.9,0.0,0.0
1101,1101,Peru,2016,5.7006287570000005,9.398610115,0.802856445,65.20880890000001,0.829843879,0.14527,0.86591959,0.8216747640000001,0.338006854,0.281923383,0.06017337,-0.12763212599999998,2.373939276,0.416434646,,0.4891875,0.480143815,35.0,64.0,36.0,11978.679,64,5.7429999999999986,,5.647,5.839,0.99602,0.81255,0.6299399999999999,0.37502,0.05292,2.73117,15.3,0.0,0.0
1113,1113,Philippines,2016,5.430832862999999,8.886888504,0.821298718,60.13003159,0.907595754,0.21674,0.7919622059999999,0.820969462,0.290232718,0.7716267109999999,-0.579913437,-0.235285416,2.470617771,0.454924285,,0.418833333,0.533455908,35.0,37.61,62.39,7242.09,82,5.279,,5.16,5.398,0.81217,0.87877,0.4703600000000001,0.5485399999999999,0.11757,2.23484,27.1,0.0,0.0
1124,1124,Poland,2016,6.162076473,10.16781044,0.91739881,68.57260132,0.8707075120000001,0.14443,0.847753942,0.77662462,0.223536044,0.382713199,0.67418617,0.767235398,1.84584868,0.299549788,,0.334733333,0.312157542,62.0,31.41,68.59,25723.483,57,5.835,,5.749,5.921,1.24585,1.04685,0.69058,0.4519,0.055,2.20035,4.7,0.0,0.0
1134,1134,Portugal,2016,5.4466371539999985,10.20746899,0.90463537,71.80812836,0.83806932,0.11691,0.922192395,0.683566213,0.326252729,0.354542404,1.095024586,1.038751483,2.132012844,0.391436547,,0.3670000000000001,0.45052737,62.0,35.13,64.87,26929.834,94,5.122999999999998,,5.03,5.216,1.27607,0.94367,0.7936300000000001,0.44727,0.01521,1.53015,3.5,0.0,0.0
1150,1150,Romania,2016,5.96887064,9.980818747999999,0.809229195,66.85708618,0.8217206,0.12889,0.949044526,0.694415331,0.257763505,0.181354657,0.391211659,0.179332837,2.199886322,0.368559897,,0.290928571,0.372027576,48.0,29.72,70.28,20742.067,71,5.528,,5.4270000000000005,5.629,1.1697,0.7280300000000001,0.67602,0.36712,0.006790000000000001,2.45184,9.0,0.0,0.0
1162,1162,Russia,2016,5.85494566,10.08689213,0.910927355,62.83301926,0.713606298,0.02736,0.925462723,0.636298656,0.142497227,0.584303796,-1.052689075,-0.572887778,2.090198994,0.35699716200000003,,0.39925,0.365685463,29.0,47.31,52.69,24971.057,56,5.856,,5.789,5.922999999999999,1.2322799999999998,1.05261,0.58991,0.32682,0.03586,2.59115,0.0,0.0,0.0
1172,1172,Rwanda,2016,3.332989931,7.48085165,0.6651309129999999,56.80096817,0.910736382,0.23552,0.158601388,0.752310693,0.285384238,0.993604362,-0.632573783,0.244016424,1.895575166,0.568731129,,0.5055,0.602567494,54.0,0.0,0.0,1829.734,152,3.515,,3.444,3.5860000000000003,0.32846,0.6158600000000001,0.31865,0.5432,0.50521,0.96819,38.5,0.0,0.0
1183,1183,Saudi Arabia,2016,6.473921299,10.82890034,0.889932334,63.93227768,0.774267733,0.15457,,0.792998552,0.26629266100000004,,-1.136798382,0.253979713,2.070084572,0.319757462,,,0.582817852,46.0,25.2,74.8,51269.853,34,6.379,,6.287000000000001,6.471,1.48953,0.84829,0.59267,0.37904,0.30008,2.61482,12.9,0.0,0.0
1195,1195,Senegal,2016,4.59453392,7.774625301,0.838994384,57.63402557,0.743729651,0.19103,0.794353724,0.7838179470000001,0.244851768,0.630876184,0.053708926,-0.206532046,1.815144658,0.395066112,,0.402333333,0.422206491,45.0,0.0,0.0,2384.793,128,4.2189999999999985,,4.151,4.287,0.44314,0.7741600000000001,0.40457,0.31056,0.11681,1.97861,47.1,0.0,0.0
1205,1205,Serbia,2016,5.752754688,9.526796341,0.894894958,65.55382538,0.614370823,0.20737,0.889765203,0.534827054,0.298126608,0.450123101,0.130402133,-0.070651695,2.436187744,0.423481941,,0.3059,0.34906199600000004,42.0,43.28,56.72,13366.131,86,5.1770000000000005,,5.083,5.271,1.03437,0.81329,0.6458,0.15718,0.04339,2.27539,5.8,0.0,0.0
1215,1215,Sierra Leone,2016,4.732953072,7.221711159,0.6567234989999999,43.98784256,0.6812021140000001,0.23897,0.863264859,0.583939135,0.4561806920000001,0.70091027,-0.14390333,-0.932833195,3.527820349,0.7453740240000001,,0.371,0.6748092170000001,30.0,0.0,0.0,1396.779,111,4.635,,4.505,4.765,0.36485,0.628,0.0,0.30685,0.08196,3.01402,113.5,0.0,0.0
1226,1226,Singapore,2016,6.033480644,11.30766296,0.925128222,75.72083282,0.903735638,0.32706,0.047311153,0.8239887359999999,0.110942468,0.930617273,0.622577965,2.072999477,1.302087903,0.215810403,,,0.428276867,84.0,15.81,84.19,82621.503,22,6.739,,6.674,6.8039999999999985,1.64555,0.8675799999999999,0.94719,0.4877,0.46987,1.99375,2.8,0.0,0.0
1235,1235,Slovakia,2016,5.993163109,10.28273392,0.945179105,68.42127228,0.700098515,0.13837,0.916609168,0.774416089,0.232091576,0.372222155,0.782842278,0.677511692,1.916009426,0.319699198,,0.267454545,0.282240212,51.0,33.49,66.51,0,45,6.0779999999999985,,5.996,6.16,1.27973,1.08268,0.70367,0.23391,0.02947,2.61065,5.9,0.0,0.0
1245,1245,Slovenia,2016,5.936821461,10.3067131,0.934487343,70.94329071,0.903551102,0.25738,0.8384743929999999,0.6262055639999999,0.271624178,0.249845102,0.996108115,0.911294937,2.107287884,0.35495221600000004,,0.249090909,0.360811561,61.0,26.27,73.73,29872.258,63,5.768,,5.683,5.853,1.29947,1.05613,0.79151,0.53164,0.03635,1.79522,2.3,0.0,0.0
1249,1249,Somalia,2016,4.6679410930000005,,0.594416559,47.78492737,0.917322814,0.27225,0.44080174,0.8914231659999999,0.193282232,0.7006816859999999,-2.081905603,-2.126179695,2.17738986,0.466456145,,,0.491746068,10.0,55.72,44.28,,76,5.44,,5.3210000000000015,5.559,0.0,0.33613000000000004,0.11465999999999997,0.5677800000000001,0.3118,3.83772,132.5,0.0,0.0
1264,1264,South Africa,2016,4.769739628,9.414111137,0.875389755,54.38278198,0.774136424,0.13656,0.812858999,0.785723627,0.301327765,0.483122289,0.256476521,0.151557788,2.7798213960000004,0.582803607,,0.6225,0.568359911,45.0,78.43,21.57,12374.059,116,4.459,,4.371,4.547,1.02416,0.96053,0.18611,0.42483,0.08415,1.64227,43.3,0.0,0.0
1276,1276,South Korea,2016,5.970564365,10.46269894,0.811163485,74.04169464,0.590956032,0.18824,0.861816347,0.676223397,0.232732683,0.237081572,0.398182631,0.924594283,2.129230738,0.356621355,,0.319,0.388548255,0.0,14.31,85.69,0,57,5.835,,5.747000000000001,5.922999999999999,1.35948,0.7219399999999999,0.88645,0.25168,0.07716,2.35015,0.0,0.0,0.0
1280,1280,South Sudan,2016,2.888112307,7.461285591,0.532151818,49.5784874,0.439919025,0.25899,0.7853177790000001,0.6147706510000001,0.549256921,0.456287563,-2.044661045,-1.846153021,2.909562349,1.007426977,,0.463,0.7402030829999999,11.0,81.32,18.68,1569.885,143,3.832,,3.596,4.0680000000000005,0.39394,0.18519,0.15780999999999998,0.19662,0.13015,2.50929,90.7,0.0,0.0
1292,1292,Spain,2016,6.318612099,10.41478729,0.941736817,74.36359406,0.7681737540000001,0.17665,0.8185585740000001,0.6528161170000001,0.300829351,0.302516669,0.7731038929999999,0.906595349,1.606149554,0.254193395,,0.344545455,0.384632498,58.0,31.77,68.23,33792.558,37,6.3610000000000015,,6.2879999999999985,6.434,1.34253,1.12945,0.8789600000000001,0.37545,0.061370000000000015,2.39663,3.3,0.0,0.0
1322,1322,Sweden,2016,7.368744372999999,10.75068665,0.912060678,72.74526978,0.918036401,0.38254,0.246182442,0.815695107,0.200606912,0.485791326,1.241599798,1.976513028,1.63049984,0.221272409,,0.267454545,0.425117075,88.0,43.12,56.88,46359.057,10,7.291,,7.227,7.355,1.45181,1.08764,0.83121,0.58218,0.40867,2.54734,2.9,0.0,0.0
1329,1329,Switzerland,2016,7.458519936,10.95832348,0.927628279,73.17375946,0.933947086,0.28083,0.301562965,0.779470801,0.206316724,0.7985367179999999,1.39024353,1.980968714,1.694410086,0.227177799,,0.327571429,0.5107927320000001,86.0,25.73,74.27,55974.031,2,7.508999999999999,,7.428,7.59,1.52733,1.14524,0.86303,0.58557,0.41203,2.69463,4.1,0.0,0.0
1346,1346,Taiwan Province of China,2016,6.512850761,,0.894989252,70.97999573,0.718925178,0.0,0.8105210070000001,0.83315289,0.108305417,0.404713333,0.981160998,1.163956642,1.964969754,0.301706553,,,0.396370918,0.0,0.0,0.0,44626.842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,1358,Tajikistan,2016,5.103721142,7.923922062000001,0.8566569690000001,62.81229782,0.7030268909999999,0.25998000000000004,0.6318878529999999,0.644484639,0.219799668,0.844887733,-1.232459188,-1.091291428,1.673879862,0.327972442,,0.31875,0.33632460200000003,25.0,0.0,0.0,2788.06,100,4.996,,4.923,5.069,0.48835,0.75602,0.5311899999999999,0.43408,0.13509000000000002,2.39106,43.1,0.0,0.0
1370,1370,Tanzania,2016,2.90273428,7.856814861,0.63775593,55.99645233,0.77548492,0.31472,0.739247262,0.693552375,0.245985955,0.8995608690000001,-0.293201685,-0.470676929,2.513808489,0.8660140040000001,,0.384666667,0.607147813,32.0,60.02,39.98,2862.783,149,3.666,,3.5610000000000004,3.771,0.47155,0.77623,0.35700000000000004,0.3176,0.05099,1.37769,0.0,0.0,0.0
1382,1382,Thailand,2016,6.07363987,9.660334587000001,0.907543659,66.23931885,0.924145699,0.58696,0.8779783840000001,0.8347583409999999,0.217879668,0.645925045,-1.015279174,0.028222356,2.232674599,0.367600769,,0.402636364,0.475905448,35.0,42.56,57.44,15679.027,33,6.474,,6.396,6.5520000000000005,1.0893,1.04477,0.64915,0.49553,0.02833,2.5796,12.2,0.0,0.0
1389,1389,Togo,2016,3.878578424,7.231366634,0.509440958,51.95782089,0.730286777,0.17517,0.815044165,0.604244173,0.482885897,0.485859901,-0.353067905,-0.809335232,2.548235893,0.657002568,,0.437333333,0.499219447,32.0,0.0,0.0,1484.657,155,3.303,,3.192,3.414,0.28123000000000004,0.0,0.24811,0.34678000000000003,0.11587,2.1354,75.7,0.0,0.0
1403,1403,Tunisia,2016,4.521453381000001,9.282848357999999,0.7018221020000001,65.72189331,0.614438355,0.03936,0.8107456559999999,0.612341106,0.378108263,0.34743124200000003,-0.329550922,-0.19398506,2.132902622,0.471729428,,0.381,0.388674706,41.0,38.9,61.1,10615.259,98,5.045,,4.965,5.125,0.97724,0.43165,0.59577,0.23553,0.0817,2.68413,13.6,0.0,0.0
1415,1415,Turkey,2016,5.326221943,10.07561111,0.879994631,65.57377625,0.64414674,0.04707,0.763706565,0.465150654,0.389962941,0.583728254,-1.3165721890000002,-0.028506113,2.388296366,0.448403478,,0.403076923,0.337579966,41.0,39.43,60.57,23168.742,78,5.3889999999999985,,5.295,5.483,1.1649200000000002,0.8771700000000001,0.64718,0.23889,0.12348,2.29074,12.7,0.0,0.0
1423,1423,Turkmenistan,2016,5.887051582000001,9.658122062999999,0.929032266,60.25903702,0.7485044,0.22567,,0.636388659,0.255499244,,-1.219764948,-1.56330049,1.15406096,0.196033776,,,0.223470286,22.0,0.0,0.0,15691.496,65,5.658,,5.58,5.7360000000000015,1.08017,1.03817,0.4400600000000001,0.37408,0.28467,2.21489,51.0,0.0,0.0
1435,1435,Uganda,2016,4.233261108,7.430756092,0.7535402179999999,51.46006393,0.739409745,0.27102,0.811069787,0.667976141,0.410066664,0.6715658309999999,-0.7178010340000001,-0.522682667,3.0954949860000003,0.7312317490000001,,0.43325,0.655537009,25.0,0.0,0.0,2114.902,145,3.739,,3.629,3.849,0.34719,0.90981,0.19625,0.43653,0.06442,1.51416,53.0,0.0,0.0
1447,1447,Ukraine,2016,4.0286903380000005,8.944818497,0.884961367,63.17075348,0.5025419,0.20363,0.891075134,0.588721693,0.219624251,0.125653401,-0.933315337,-0.654637218,2.041719675,0.50679487,,0.266,0.385915518,29.0,48.62,51.38,7724.685,123,4.324,,4.2360000000000015,4.412,0.87287,1.01413,0.58628,0.12859,0.01829,1.50066,9.1,0.0,0.0
1457,1457,United Arab Emirates,2016,6.83095026,11.11443233,0.8493798379999999,68.44501495,0.949119508,0.26591,,0.775128484,0.244667903,,-0.340456009,1.1374734640000002,2.145559549,0.314093858,,,0.5313806529999999,66.0,23.08,76.92,63139.064,28,6.573,,6.494,6.652,1.57352,0.8711399999999999,0.72993,0.56215,0.35561,2.21507,7.7,0.0,0.0
1469,1469,United Kingdom,2016,6.8242835999999985,10.57719326,0.954068184,71.79316711,0.821192145,0.50156,0.458313286,0.775853157,0.22958678,0.40863207,0.808277428,1.719783783,1.628819704,0.23867996,,0.342,0.382931799,81.0,43.13,56.87,39722.463,23,6.725,,6.647,6.803,1.40283,1.08672,0.80991,0.50036,0.27399,2.1499900000000003,0.0,0.0,0.0
1481,1481,United States,2016,6.803599834,10.88447571,0.896751285,69.7709198,0.757893085,0.41077,0.7389195559999999,0.80567354,0.264203817,0.297205657,0.728748739,1.493717551,1.972202778,0.289876372,,0.4068,0.69331491,0.0,48.87,51.13,53371.911,13,7.104,,7.02,7.188,1.50796,1.04782,0.779,0.48163,0.14868,2.72782,0.0,0.0,0.0
1493,1493,Uruguay,2016,6.171485424,9.905831337,0.900380909,68.24830627,0.8863719109999999,0.18056,0.676212788,0.84154886,0.283180267,0.423132598,1.140277624,0.747620761,2.31823349,0.37563622,,0.4426,0.428162873,71.0,53.06,46.94,19838.315,29,6.545,,6.456,6.634,1.18157,1.0314299999999998,0.72183,0.54388,0.21394,2.67139,9.2,0.0,0.0
1504,1504,Uzbekistan,2016,5.892539024,8.705972672,0.945102155,63.03154373,0.983803034,0.34326,,0.841676295,0.146897659,0.978045106,-1.115213037,-1.1363945009999998,2.330657482,0.395526856,,0.348,0.564408362,21.0,0.0,0.0,6044.95,49,5.987,,5.896,6.0779999999999985,0.7359100000000001,1.1681,0.50163,0.60848,0.28333,2.34638,24.1,0.0,0.0
1516,1516,Venezuela,2016,4.041114807,9.534058571000001,0.901949286,64.74676514,0.457601577,0.0425,0.890124679,0.688201249,0.391754121,0.164021522,-1.080448508,-1.71533525,2.649299622,0.655586302,,0.497166667,0.397182971,17.0,84.44,15.56,12996.466,44,6.084,,5.973,6.195,1.1336700000000002,1.03302,0.6190399999999999,0.19847,0.08304,2.97468,0.0,0.0,0.0
1527,1527,Vietnam,2016,5.0622673030000005,8.692029952999999,0.876323581,66.07563782,0.894351125,0.25075,0.7992401720000001,0.536225736,0.222550198,,-0.619271696,-0.19797565,1.767819405,0.349214941,,0.364285714,0.436877966,33.0,55.69,44.31,5955.909,96,5.061,,4.9910000000000005,5.131,0.74037,0.7911699999999999,0.66157,0.5595399999999999,0.11556,1.9418,0.0,0.0,0.0
