,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
828,828,Macedonia,2013,5.186190605,9.382415771,0.832253754,65.28764343,0.640952647,0.0,0.860541105,0.577911556,0.330875665,0.430279344,-0.236811012,0.008043411,2.308960676,0.445213228,0.385,0.390166667,0.3845904470000001,44.0,29.65,70.35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,837,Madagascar,2013,3.815607071,7.218430519,0.672546744,55.58588409,0.479550391,0.0,0.86770767,0.734315693,0.241230845,0.396854281,-0.711675286,-0.8616263270000001,1.675264239,0.439055741,,0.431,0.53047049,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,64.7,16.9
847,847,Malawi,2013,4.035084248,6.968064308,0.5631615520000001,51.61562729,0.751995265,0.0,0.856666088,0.808457434,0.247828677,0.641565204,-0.192281902,-0.483667791,2.628979921,0.651530385,,0.43,0.683956742,37.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7,56.7,15.4
859,859,Malaysia,2013,5.770199776,10.05294991,0.830900133,64.75732422,0.79131043,0.0,0.755383492,0.736497462,0.31655162600000003,0.7544811370000001,-0.143943816,0.605611682,2.14970994,0.372553825,,0.461,0.508579433,50.0,67.75,32.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,74.6,19.3
868,868,Mali,2013,3.676277161,7.492049217000001,0.81969142,47.60936737,0.664711058,0.0,0.754807353,0.7239199279999999,0.192900717,0.604514003,-1.003334999,-0.7335415479999999,1.927065969,0.5241895320000001,,0.372666667,0.5260483029999999,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.1,57.3,15.8
877,877,Malta,2013,6.379924774,10.3152256,0.942231417,71.65420532,0.909436285,0.0,,0.660352707,0.369558126,0.661522508,1.099665165,1.218227029,1.941483617,0.304311365,,,0.3977572620000001,56.0,18.54,81.46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,81.1,23.7
888,888,Mauritania,2013,4.199015141,8.179065704,0.741155803,52.72402191,0.60280025,0.0,0.675553739,0.793040097,0.195690349,0.454325795,-0.987090647,-0.871307015,1.621492505,0.386160195,,0.36825,0.378482193,30.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,62.7,16.5
904,904,Mexico,2013,7.442546367999999,9.699892998,0.759138405,67.46112823,0.7387166620000001,0.0,0.614747047,0.789685428,0.22294873,0.395571351,-0.302915752,-0.060540289,2.08271122,0.279838532,,0.48475,0.423099577,34.0,56.23,43.77,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,76.6,22.3
916,916,Moldova,2013,5.75605917,8.421093941,0.8028829690000001,62.87981796,0.657734275,0.0,0.940632403,0.581803799,0.260602951,0.1450174,-0.035258129,-0.402285188,1.963141322,0.34105649600000004,0.285,0.3299375,0.35575676,35.0,41.67,58.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,926,Mongolia,2013,4.912928104,9.279871941,0.934741557,61.43270493,0.748014033,0.0,0.927854478,0.6494449379999999,0.178902224,0.365311831,0.300138146,-0.43066898,1.731752634,0.352488905,,0.335833333,0.406407624,38.0,46.87,53.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,68.1,16.7
936,936,Montenegro,2013,5.074341774,9.585440636,0.735565186,66.30839539,0.5022649770000001,0.0,0.69337213,0.538980365,0.331081718,0.392235279,0.341442615,0.004959339,2.13039732,0.419837177,0.32299999999999995,0.3093,0.351085603,44.0,26.56,73.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.8,19.6
944,944,Morocco,2013,5.142160416,8.853084564,0.597165704,64.41097260000001,0.571629941,0.0,0.771112204,0.784261465,0.239409268,0.383581281,-0.59579885,-0.192563713,1.888783574,0.367313236,,0.4065,0.621158957,37.0,34.32,65.68,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,73.9,19.2
955,955,Myanmar,2013,4.1756706239999986,8.402433395,0.75672549,56.9900589,0.775447607,0.0,0.637765765,0.803301811,0.217310622,,-1.300999403,-1.3063721659999998,1.738796234,0.416411251,,0.381,0.457943141,21.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,66.2,16.7
970,970,Nepal,2013,4.6045765880000005,7.679690838,0.740098953,59.9701767,0.72226578,0.0,0.877340496,0.629175842,0.279263556,0.453570306,-0.8288604620000001,-0.795075238,1.832328558,0.397936374,,0.383,0.40791589,31.0,38.15,61.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,69.3,17.3
981,981,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.0,0.5045299529999999,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587,83.0,37.53,62.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,81.4,23.8
992,992,New Zealand,2013,7.280151844,10.42943382,0.958153486,71.479599,0.944000423,0.0,0.312235802,0.8349564079999999,0.151396915,0.543508649,1.5300021169999998,1.95185101,1.6641775369999998,0.228591055,,,0.400911033,91.0,41.79,58.21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,81.3,24.4
1004,1004,Nicaragua,2013,5.772274971,8.437874793999999,0.868216038,65.31340027,0.8591490390000001,0.0,0.636246741,0.838620186,0.27060955800000003,0.609894693,-0.353432059,-0.630158305,2.524581909,0.437363416,,0.48275,0.484314859,28.0,41.93,58.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,73.9,21.5
1016,1016,Niger,2013,3.716329813,6.772846699,0.6958135959999999,49.77864838,0.8253870609999999,0.0,0.710963428,0.6502003670000001,0.208130196,0.6417530779999999,-0.814044535,-0.638744175,1.720158339,0.462864816,,0.368,0.390306979,34.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.9,16.1
1027,1027,Nigeria,2013,4.81786871,8.608688354,0.662943304,44.39230728,0.621587694,0.0,0.905309319,0.63848871,0.286345929,0.303507507,-1.390753269,-0.996652484,2.064186811,0.428443968,,0.4155,0.44908005,25.0,60.62,39.38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.6,53.2,14.1
1032,1032,North Cyprus,2013,5.566802502000001,,0.869274199,,0.7753832940000001,0.0,0.7153561709999999,0.6215536,0.442972362,0.401787579,,,2.460853815,0.442058772,,,0.360473543,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1051,Pakistan,2013,5.138082504,8.403820992,0.607087076,56.80862808,0.447909594,0.0,0.7918352479999999,0.59788686,0.273709893,0.260006875,-1.7013913390000002,-0.826322019,1.947393298,0.379011691,0.307,0.312571429,0.402870268,28.0,61.52,38.48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,66.0,17.8
1063,1063,Palestinian Territories,2013,4.844027996,8.411455154,0.760899544,62.60250092,0.4539033770000001,0.0,0.779645741,0.593700886,0.365275741,0.438160747,,,2.163233042,0.446577311,,,0.377490282,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,1075,Panama,2013,6.86648035,9.855213165,0.8957198259999999,67.37644958,0.8113379479999999,0.0,0.814464629,0.86871475,0.225745514,0.418275893,0.141505435,0.022553973,2.31779933,0.337552756,0.517,0.53675,0.450419396,35.0,48.46,51.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,77.5,23.8
1087,1087,Paraguay,2013,5.936240673,9.015202522000001,0.938647211,63.09658813,0.908905864,0.0,0.902550995,0.918937087,0.223824456,0.3722377120000001,-0.420400292,-0.7571361059999999,1.902733207,0.320528299,0.483,0.519066667,0.336093873,24.0,60.68,39.32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,73.8,21.1
1098,1098,Peru,2013,5.782557487,9.344018936,0.7967684859999999,64.62174225,0.703041255,0.0,0.8698992729999999,0.7784729,0.3900382220000001,0.219155595,-0.360477358,-0.161319569,2.193193197,0.379277378,0.447,0.4891875,0.448992848,38.0,58.0,42.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,75.3,21.5
1110,1110,Philippines,2013,4.976925373,8.749375342999999,0.8464131359999999,59.76951981,0.907458425,0.0,0.756388545,0.7990785840000001,0.331957966,0.751474738,-0.5389530060000001,-0.184461504,2.537355185,0.5098238589999999,,0.418833333,0.520344138,36.0,54.94,45.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,68.1,17.2
1121,1121,Poland,2013,5.746131897000001,10.06711483,0.911934912,67.0,0.775931358,0.0,0.915677428,0.784124315,0.241980955,0.163588136,0.98574698,0.7961180809999999,1.911393523,0.332640022,0.325,0.334733333,0.29998320300000003,60.0,38.93,61.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,77.1,21.4
1131,1131,Portugal,2013,5.157688141,10.15247917,0.8671808240000001,70.75627899,0.78803277,0.0,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,2.251560926,0.436544597,0.362,0.3670000000000001,0.427603066,62.0,34.96,65.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,80.6,23.7
1147,1147,Romania,2013,5.081584454,9.852649689,0.777552068,66.94844818,0.654542148,0.0,0.95184356,0.639820933,0.32861948,0.241623357,0.245328277,0.118595108,2.315773964,0.455718875,0.275,0.290928571,0.481752664,43.0,30.02,69.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,74.6,19.9
1159,1159,Russia,2013,5.537177562999999,10.13237858,0.8808569909999999,62.39573669,0.661185563,0.0,0.933804512,0.6797453170000001,0.17992375800000002,0.388303369,-0.87913543,-0.626022995,1.941040158,0.3505468370000001,0.409,0.39925,0.342804492,28.0,52.39,47.61,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1169,Rwanda,2013,3.466387749,7.338989735,0.749632955,55.44229126,0.904272258,0.0,0.117165409,0.7600142959999999,0.167348459,,-0.661027551,0.124908634,1.554252028,0.448377997,0.504,0.5055,0.645371675,53.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,65.2,17.9
1180,1180,Saudi Arabia,2013,6.495132923,10.81048679,0.8266953229999999,63.47610855,0.6610423329999999,0.0,,0.744080245,0.275550067,,-1.154096365,0.07317099,2.373876572,0.36548546,,,0.414142042,46.0,31.74,68.26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,74.3,18.6
1192,1192,Senegal,2013,3.647367001,7.694376469,0.822957873,56.54750443,0.635539532,0.0,0.836612225,0.6801206470000001,0.165078521,0.614916325,-0.00033271699999999995,-0.22300376,1.520080328,0.416761011,,0.402333333,0.386782587,41.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,66.0,16.7
1202,1202,Serbia,2013,5.101840496,9.4951334,0.828068733,65.16065216,0.532839715,0.0,0.908122003,0.529108465,0.403452963,0.340113223,0.1049252,-0.193729833,2.19242382,0.429731935,0.29100000000000004,0.3059,0.328659683,42.0,41.23,58.77,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,75.3,19.4
1212,1212,Sierra Leone,2013,4.514291286000001,7.411629677,0.708426833,42.72410583,0.719510674,0.0,0.8558626770000001,0.520901799,0.422833472,0.56014502,-0.258654922,-0.924379051,2.691968203,0.596321344,,0.371,,30.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,50.4,13.1
1223,1223,Singapore,2013,6.53320694,11.271477699999998,0.807910562,75.30990601,0.827102542,0.0,0.242398053,0.7696328159999999,0.147687554,0.856165767,0.707473397,1.960736871,1.518778682,0.232470617,,,0.460228086,86.0,19.98,80.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,82.7,25.1
1232,1232,Slovakia,2013,5.936527252,10.18794155,0.909378529,67.36338043,0.597935796,0.0,0.914539933,0.6975760459999999,0.276509553,0.283493221,1.039534211,0.571237922,1.894227266,0.319080025,0.281,0.267454545,0.276046127,47.0,35.16,64.84,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,76.1,20.3
1242,1242,Slovenia,2013,5.974888802000001,10.22639275,0.932119727,70.28170776,0.890059829,0.0,0.917839587,0.6350996489999999,0.27426928300000003,0.163433194,0.94207412,0.843355834,2.114859104,0.353957891,0.262,0.249090909,0.35020533200000004,57.0,29.6,70.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,80.5,23.4
1261,1261,South Africa,2013,3.660727262,9.429124832000001,0.8394244909999999,51.69158936,0.714169025,0.0,0.799543023,0.772517681,0.16654908699999998,0.510355353,0.277204454,0.236591816,1.963117361,0.5362643,,0.6225,0.634760737,42.0,76.68,23.32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,60.9,16.3
1273,1273,South Korea,2013,5.958809852999999,10.39049339,0.79669416,73.63548279,0.641884267,0.0,0.831863225,0.6762949229999999,0.188765511,0.34858638,0.492203116,0.921272159,2.213817596,0.371520102,,0.319,0.409157783,0.0,17.4,82.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,1289,Spain,2013,6.150027275,10.33133125,0.928640485,73.95972443,0.759356439,0.0,0.915822566,0.6962958570000001,0.371839374,0.184549659,0.500444174,1.004293799,2.076715708,0.33767584,0.362,0.344545455,0.361005485,59.0,34.12,65.88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,82.4,24.9
1301,1301,Sri Lanka,2013,4.364694118,9.233930588,0.8091752529999999,64.70471954,0.834020317,0.0,0.842013538,0.860364735,0.20812951,0.750018179,-0.603535533,-0.203779727,1.846936107,0.423153609,,0.39225,0.329762429,37.0,39.69,60.31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,74.6,20.4
1319,1319,Sweden,2013,7.434010506,10.6799593,0.915648043,71.96144867,0.935910523,0.0,0.324481547,0.829284012,0.184420303,0.579855025,1.392944098,2.019759655,1.660706401,0.223393068,0.277,0.267454545,0.32497257,89.0,31.81,68.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,81.9,24.3
1336,1336,Syria,2013,2.687552929,,0.585450053,61.06104279,0.45488289,0.0,0.663430989,0.386986703,0.622229934,,-2.258024931,-1.4035956859999998,2.351302147,0.8748859170000001,,0.358,0.454432696,17.0,62.34,37.66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1343,Taiwan Province of China,2013,6.340344429,,0.8169928790000001,70.29000092,0.690070868,0.0,0.841231883,0.846232355,0.124444835,0.264499396,0.881085813,1.02080369,1.89072907,0.298206061,,,0.420270115,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1355,Tajikistan,2013,4.966521263,7.799993992,0.7006428240000001,62.31282043,0.6931197640000001,0.0,0.76423651,0.6765186790000001,0.169620931,0.892602265,-1.343250394,-1.162820458,1.7141920330000002,0.345149428,0.304,0.31875,0.366856456,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,69.3,18.2
1367,1367,Tanzania,2013,3.852394819,7.747787952,0.8034185770000001,53.96543884,0.654182136,0.0,0.859005868,0.73796773,0.19128789,0.518418312,-0.18295373,-0.571493983,1.872228026,0.485990703,,0.384666667,0.515219569,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1379,Thailand,2013,6.231024742000001,9.600893021000001,0.926377833,65.68994141,0.781081975,0.0,0.925430059,0.845980763,0.140830517,0.506152332,-0.87080425,0.002603438,1.569143772,0.251827568,0.378,0.402636364,0.433469594,35.0,40.53,59.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,74.5,20.9
1394,1394,Trinidad and Tobago,2013,6.167706966,10.37116909,0.8831804990000001,61.2743721,0.846941471,0.0,0.947674036,0.832502663,0.285929441,0.383484423,0.287988096,0.06261427,2.163310051,0.350747854,,,,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,71.0,18.2
1400,1400,Tunisia,2013,5.245604992,9.266630173,0.647967458,65.26557159,0.536287725,0.0,0.8860269190000001,0.517319024,0.23915638,0.320763677,-0.493495315,-0.16535928800000002,2.078183889,0.396176219,,0.381,0.394023776,41.0,45.46,54.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,74.9,19.4
1412,1412,Turkey,2013,4.888177395,9.982795715,0.795451164,64.90991211,0.540723383,0.0,0.698064804,0.634615362,0.391873837,0.5383117789999999,-0.750629425,0.242376864,2.208987236,0.451904058,0.402,0.403076923,0.33256703600000004,50.0,35.2,64.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,75.2,20.8
1420,1420,Turkmenistan,2013,5.391762732999999,9.490698814,0.8457331659999999,59.83470917,0.704529464,0.0,,0.598715961,0.159606159,,-0.983656466,-1.541821361,2.009838343,0.372760892,,,0.26599142,17.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,65.4,16.4
1432,1432,Uganda,2013,3.709578753,7.384492873999998,0.8782752159999999,50.50354767,0.76302135,0.0,0.8204808240000001,0.675636232,0.34635675,0.577862203,-0.69533366,-0.553451598,1.888608098,0.50911659,,0.43325,0.564874709,26.0,66.02,33.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.7,17.2
1444,1444,Ukraine,2013,4.710802555,9.028688431,0.8965104220000001,63.14153671,0.568715692,0.0,0.937324286,0.643461585,0.224595502,0.189184397,-0.546340764,-0.8014413709999999,1.796963096,0.381455839,0.245,0.266,0.34863659700000005,25.0,48.95,51.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,71.0,18.1
1454,1454,United Arab Emirates,2013,6.620951176,11.04344559,0.8637157679999999,68.03585052,0.93597883,0.0,,,0.29111284,,-0.06234568400000001,0.96424216,2.119764328,0.32016009100000004,,,0.555259883,69.0,18.01,81.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,76.7,19.9
1466,1466,United Kingdom,2013,6.918055057999999,10.52939415,0.936884105,71.00428009,0.905278027,0.0,0.568043172,0.7757444379999999,0.252095789,0.379231632,0.907619238,1.667560935,2.05475235,0.297013015,0.332,0.342,0.480820388,76.0,39.78,60.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,1478,United States,2013,7.249285221,10.83974648,0.92539686,69.7709198,0.79225564,0.0,0.7468940620000001,0.813677669,0.260328352,0.288647503,0.873045623,1.415543914,1.938087702,0.267348796,0.41,0.4068,0.6782621740000001,0.0,53.44,46.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1490,Uruguay,2013,6.444464684,9.866334915,0.917279661,67.85398865,0.888278008,0.0,0.585632265,0.826393127,0.253228515,0.524399817,0.945000708,0.7323606009999999,2.146313429,0.333047599,0.419,0.4426,0.456667513,73.0,44.97,55.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,76.8,21.9
1501,1501,Uzbekistan,2013,5.939986229,8.530575752,0.962780654,62.59191132,0.949539959,0.0,0.433931798,0.7491927740000001,0.130197287,,-1.251288056,-1.25158143,2.02031374,0.340120941,,0.348,0.307004243,17.0,72.27,27.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,69.1,18.2
1513,1513,Venezuela,2013,6.552796364,9.779354095,0.896301091,64.3243103,0.64196521,0.0,0.837299705,0.8397303220000001,0.237609103,0.388055533,-1.014604926,-1.483182311,2.474761009,0.377664864,,0.497166667,0.275067925,20.0,85.7,14.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,1524,Vietnam,2013,5.022698879,8.541249275,0.75947696,65.57042694,0.91960746,0.0,0.771245837,0.7184312340000001,0.16522526699999998,0.8117462990000001,-0.557911158,-0.47494182,1.404303551,0.279591441,,0.364285714,0.4501037000000001,31.0,53.02,46.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1534,Yemen,2013,4.217678547,8.261730194,0.693905294,54.23377991,0.542547464,0.0,0.8851965070000001,0.558499932,0.265685052,0.387677372,-1.854220152,-1.092610598,2.295310974,0.544211924,,0.35700000000000004,0.429792285,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,65.4,16.3
1545,1545,Zambia,2013,5.243995667,8.182190895,0.7613115309999999,51.51034164,0.769912362,0.0,0.7322675590000001,0.734978557,0.307959944,0.552761495,0.164945588,-0.385219574,2.562253714,0.488607138,,0.5274,0.5149598120000001,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,60.3,17.5
1557,1557,Zimbabwe,2013,4.6901879310000005,7.5651535989999985,0.7992738490000001,48.94974518,0.5758842829999999,0.0,0.830936551,0.711885393,0.182287797,0.527755439,-1.026084781,-1.526321411,1.964804769,0.418918133,,0.4320000000000001,0.555438519,21.0,52.86,47.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,58.0,17.5
